n,m,dual_lp
1035,12420,204771548
1040,12480,219264847
1045,12540,227859906
1050,12600,216540737
1055,12660,238802612
1060,12720,214338523
1065,12780,209060523
1070,12840,226341177
1075,12900,222876666
1080,12960,218143467
1085,13020,222480534
1090,13080,222375932
1095,13140,226117676
1100,13200,228404904
1105,13260,263098971
1110,13320,232360279
1115,13380,213851778
1120,13440,232959319
1125,13500,221777864
1130,13560,230276376
1135,13620,223965501
1140,13680,215866516
1145,13740,232116321
1150,13800,230383999
1155,13860,239281532
1160,13920,228805974
1165,13980,236816838
1170,14040,234895556
1175,14100,227231354
1180,14160,230566235
1185,14220,234427874
1190,14280,233539202
1195,14340,234553889
1200,14400,243450060
1205,14460,244794892
1210,14520,244361956
1215,14580,269229356
1220,14640,250554431
1225,14700,277232801
1230,14760,249472568
1235,14820,286542950
1240,14880,255890580
1245,14940,262599535
1250,15000,257778064
1255,15060,254123778
1260,15120,315956223
1265,15180,245876833
1270,15240,269461295
1275,15300,288193458
1280,15360,313499979
1285,15420,280408993
1290,15480,261789176
1295,15540,392136952
1300,15600,297608725
1305,15660,373400295
1310,15720,416663070
1315,15780,436122569
1320,15840,349068592
1325,15900,411087921
1330,15960,314570190
1335,16020,313216435
1340,16080,340231558
1345,16140,330982717
1350,16200,326824908
1355,16260,325131042
1360,16320,327074124
1365,16380,356428303
1370,16440,334873322
1375,16500,322758484
1380,16560,339391329
1385,16620,339340477
1390,16680,417567980
1395,16740,343403686
1400,16800,329491470
1405,16860,406401622
1410,16920,332051458
1415,16980,412192042
1420,17040,353218452
1425,17100,366367887
1430,17160,333549171
1435,17220,333932234
1440,17280,345198576
1445,17340,361780622
1450,17400,349679518
1455,17460,396170719
1460,17520,411656603
1465,17580,377957981
1470,17640,392868547
1475,17700,319653686
1480,17760,370728813
1485,17820,359034235
1490,17880,400903718
1495,17940,350264579
1500,18000,350388073
1505,18060,367015560
1510,18120,459947149
1515,18180,431086512
1520,18240,381650909
1525,18300,371294741
1530,18360,412124193
1535,18420,373409948
1540,18480,421171648
1545,18540,401345835
1550,18600,372194657
1555,18660,418337554
1560,18720,435353604
1565,18780,391650447
1570,18840,404090461
1575,18900,372869027
1580,18960,380130992
1585,19020,418214959
1590,19080,382282033
1595,19140,463914447
1600,19200,421207638
1605,19260,426897112
1610,19320,448919723
1615,19380,460849819
1620,19440,462181093
1625,19500,410963237
1630,19560,462711959
1635,19620,493215063
1640,19680,509618644
1645,19740,432007404
1650,19800,453246577
1655,19860,498099552
1660,19920,458727245
1665,19980,394573821
1670,20040,476091078
1675,20100,411698308
1680,20160,487126805
1685,20220,485535787
1690,20280,433347031
1695,20340,434861531
1700,20400,484082870
1705,20460,485155636
1710,20520,431281253
1715,20580,459252131
1720,20640,517899853
1725,20700,470464840
1730,20760,519206558
1735,20820,503621027
1740,20880,552834277
1745,20940,505009908
1750,21000,517145688
1755,21060,515444568
1760,21120,530451355
1765,21180,453849787
1770,21240,451302875
1775,21300,514606558
1780,21360,488830963
1785,21420,511537988
1790,21480,526451418
1795,21540,523660890
1800,21600,443578570
1805,21660,481063401
1810,21720,492666716
1815,21780,549561373
1820,21840,528654961
1825,21900,476499002
1830,21960,537117750
1835,22020,587526754
1840,22080,481926705
1845,22140,536307596
1850,22200,553411140
1855,22260,553361517
1860,22320,546229621
1865,22380,541872542
1870,22440,534458624
1875,22500,469298762
1880,22560,526540553
1885,22620,555672916
1890,22680,538890848
1895,22740,562435344
1900,22800,533423202
1905,22860,531867077
1910,22920,562681439
1915,22980,585143832
1920,23040,558094987
1925,23100,556536990
1930,23160,562101297
1935,23220,575166821
1940,23280,583877104
1945,23340,574015699
1950,23400,497529436
1955,23460,545433763
1960,23520,520929259
1965,23580,594760204
1970,23640,546991656
1975,23700,580117456
1980,23760,530973092
1985,23820,558218292
1990,23880,623461797
1995,23940,627203530
2000,24000,527018065
2005,24060,617118197
2010,24120,601022085
2015,24180,595708163
2020,24240,546412690
2025,24300,592800459
2030,24360,598912034
2035,24420,577149785
2040,24480,606089411
2045,24540,599226544
2050,24600,577919051
2055,24660,594262062
2060,24720,632839952
2065,24780,639135097
2070,24840,593204671
2075,24900,639023484
2080,24960,609567430
2085,25020,626648720
2090,25080,616736891
2095,25140,583936305
2100,25200,540427245
2105,25260,633770765
2110,25320,631403516
2115,25380,618927430
2120,25440,662960987
2125,25500,554785641
2130,25560,637280175
2135,25620,619343886
2140,25680,675805594
2145,25740,643087120
2150,25800,645466785
2155,25860,664208062
2160,25920,687543290
2165,25980,644337267
2170,26040,714608234
2175,26100,637825422
2180,26160,646456019
2185,26220,707317746
2190,26280,705188406
2195,26340,664319079
2200,26400,651194326
2205,26460,687944127
2210,26520,664511635
2215,26580,666754884
2220,26640,692742621
2225,26700,671389223
2230,26760,704679276
2235,26820,678287988
2240,26880,711136167
2245,26940,669337595
2250,27000,691564233
2255,27060,681707970
2260,27120,714469756
2265,27180,677891666
2270,27240,688238172
2275,27300,692719683
2280,27360,676149222
2285,27420,624367815
2290,27480,717498648
2295,27540,808822484
2300,27600,847382112
2305,27660,726192032
2310,27720,673526925
2315,27780,672619348
2320,27840,692139545
2325,27900,667497579
2330,27960,706998238
2335,28020,692724600
2340,28080,671262616
2345,28140,663481511
2350,28200,693065740
2355,28260,723464325
2360,28320,719738462
2365,28380,719438168
2370,28440,734898262
2375,28500,674870893
2380,28560,704921095
2385,28620,737687048
2390,28680,721578846
2395,28740,753960812
2400,28800,687768974
2405,28860,739957089
2410,28920,762922350
2415,28980,717492339
2420,29040,731487739
2425,29100,777800316
2430,29160,797538766
2435,29220,743202267
2440,29280,731051437
2445,29340,748988396
2450,29400,763378628
2455,29460,736352666
2460,29520,804201375
2465,29580,761924628
2470,29640,721995935
2475,29700,774148504
2480,29760,810240265
2485,29820,776486406
2490,29880,819890173
2495,29940,792619873
2500,30000,839868566
2505,30060,835781731
2510,30120,903165742
2515,30180,1020107975
2520,30240,1126319876
2525,30300,818322121
2530,30360,713779916
2535,30420,683679857
2540,30480,683874202
2545,30540,656055275
2550,30600,707170282
2555,30660,672547212
2560,30720,687815177
2565,30780,661156621
2570,30840,698508147
2575,30900,722172280
2580,30960,692803258
2585,31020,699122212
2590,31080,710093635
2595,31140,749295524
2600,31200,698204761
2605,31260,716834876
2610,31320,699111999
2615,31380,691828220
2620,31440,695232651
2625,31500,735245866
2630,31560,751382109
2635,31620,689292172
2640,31680,672125127
2645,31740,701309786
2650,31800,709694931
2655,31860,742968342
2660,31920,693689497
2665,31980,779020347
2670,32040,739052769
2675,32100,752678952
2680,32160,790475213
2685,32220,756558248
2690,32280,754051101
2695,32340,763000096
2700,32400,730583493
2705,32460,768351535
2710,32520,763764224
2715,32580,755561452
2720,32640,765710594
2725,32700,800654933
2730,32760,804145906
2735,32820,825597384
2740,32880,951344430
2745,32940,1032445217
2750,33000,924788517
2755,33060,857863957
2760,33120,829928618
2765,33180,933469581
2770,33240,927541407
2775,33300,1216478344
2780,33360,1287115944
2785,33420,900834180
2790,33480,803069671
2795,33540,794349567
2800,33600,795302394
2805,33660,899399034
2810,33720,1064876661
2815,33780,942454039
2820,33840,945340292
2825,33900,846288956
2830,33960,812691058
2835,34020,777333826
2840,34080,800057840
2845,34140,864281499
2850,34200,811546057
2855,34260,989485885
2860,34320,964224603
2865,34380,1192399066
2870,34440,942926158
2875,34500,848186358
2880,34560,804499956
2885,34620,819067167
2890,34680,808472341
2895,34740,825923594
2900,34800,779789893
2905,34860,791348814
2910,34920,790066910
2915,34980,770154193
2920,35040,843823442
2925,35100,846712235
2930,35160,820792970
2935,35220,833917249
2940,35280,801526281
2945,35340,831800863
2950,35400,815965464
2955,35460,906946177
2960,35520,786620875
2965,35580,818616858
2970,35640,887871978
2975,35700,831814303
2980,35760,869828681
2985,35820,1012077442
2990,35880,865458210
2995,35940,756273257
3000,36000,772659145
