n,m,cmin,cmax,dual_lp
1240,2480,1,1,22221669
1245,2490,1,1,23454924
1250,2500,1,1,23339909
1255,2510,1,1,23131718
1260,2520,1,1,23786924
1265,2530,1,1,23571542
1270,2540,1,1,21958472
1275,2550,1,1,25681226
1280,2560,1,1,27949542
1285,2570,1,1,26337986
1290,2580,1,1,25419003
1295,2590,1,1,24370166
1300,2600,1,1,23178479
1305,2610,1,1,24330341
1310,2620,1,1,23155087
1315,2630,1,1,24893188
1320,2640,1,1,23297218
1325,2650,1,1,25711963
1330,2660,1,1,26119469
1335,2670,1,1,24979834
1340,2680,1,1,25575665
1345,2690,1,1,24655095
1350,2700,1,1,23854673
1355,2710,1,1,23065181
1360,2720,1,1,25385155
1365,2730,1,1,25552467
1370,2740,1,1,27236830
1375,2750,1,1,25060623
1380,2760,1,1,25177671
1385,2770,1,1,25238710
1390,2780,1,1,26113786
1395,2790,1,1,24376529
1400,2800,1,1,26157743
1405,2810,1,1,26314581
1410,2820,1,1,26561327
1415,2830,1,1,26258330
1420,2840,1,1,27750691
1425,2850,1,1,25246934
1430,2860,1,1,26456121
1435,2870,1,1,25549391
1440,2880,1,1,27893922
1445,2890,1,1,26025997
1450,2900,1,1,29565319
1455,2910,1,1,27089141
1460,2920,1,1,26359717
1465,2930,1,1,27324234
1470,2940,1,1,35561472
1475,2950,1,1,26241667
1480,2960,1,1,28219990
1485,2970,1,1,27885808
1490,2980,1,1,28538381
1495,2990,1,1,27171416
1500,3000,1,1,26064995
1505,3010,1,1,28807484
1510,3020,1,1,27696405
1515,3030,1,1,28119796
1520,3040,1,1,28766207
1525,3050,1,1,30364519
1530,3060,1,1,27523650
1535,3070,1,1,26722894
1540,3080,1,1,27181699
1545,3090,1,1,30485885
1550,3100,1,1,31492223
1555,3110,1,1,29341561
1560,3120,1,1,28854644
1565,3130,1,1,28899847
1570,3140,1,1,28265829
1575,3150,1,1,29005562
1580,3160,1,1,28924176
1585,3170,1,1,29793101
1590,3180,1,1,29533447
1595,3190,1,1,29158193
1600,3200,1,1,30108642
1605,3210,1,1,27788950
1610,3220,1,1,29118507
1615,3230,1,1,31609803
1620,3240,1,1,30162342
1625,3250,1,1,29080360
1630,3260,1,1,29595840
1635,3270,1,1,30307992
1640,3280,1,1,29100052
1645,3290,1,1,29538635
1650,3300,1,1,30529399
1655,3310,1,1,31279007
1660,3320,1,1,30963554
1665,3330,1,1,29869012
1670,3340,1,1,30273182
1675,3350,1,1,29824401
1680,3360,1,1,30176248
1685,3370,1,1,31333982
1690,3380,1,1,31333800
1695,3390,1,1,32423988
1700,3400,1,1,32597710
1705,3410,1,1,30598020
1710,3420,1,1,29852371
1715,3430,1,1,30934569
1720,3440,1,1,34134602
1725,3450,1,1,31815561
1730,3460,1,1,32212032
1735,3470,1,1,30795099
1740,3480,1,1,30212624
1745,3490,1,1,32251648
1750,3500,1,1,31410985
1755,3510,1,1,32132743
1760,3520,1,1,31706487
1765,3530,1,1,30845383
1770,3540,1,1,31710475
1775,3550,1,1,31407531
1780,3560,1,1,31761257
1785,3570,1,1,31914000
1790,3580,1,1,35531994
1795,3590,1,1,32911225
1800,3600,1,1,34865459
1805,3610,1,1,32608244
1810,3620,1,1,31734350
1815,3630,1,1,34296603
1820,3640,1,1,33237200
1825,3650,1,1,32897002
1830,3660,1,1,33342373
1835,3670,1,1,32185590
1840,3680,1,1,32521782
1845,3690,1,1,32169386
1850,3700,1,1,34244260
1855,3710,1,1,33862765
1860,3720,1,1,33435764
1865,3730,1,1,35623560
1870,3740,1,1,34342742
1875,3750,1,1,34096996
1880,3760,1,1,33838865
1885,3770,1,1,34364385
1890,3780,1,1,35881280
1895,3790,1,1,35668771
1900,3800,1,1,34282481
1905,3810,1,1,34024502
1910,3820,1,1,34566777
1915,3830,1,1,40380474
1920,3840,1,1,39806189
1925,3850,1,1,34035879
1930,3860,1,1,34592718
1935,3870,1,1,34738583
1940,3880,1,1,37166114
1945,3890,1,1,36932693
1950,3900,1,1,36410932
1955,3910,1,1,37472786
1960,3920,1,1,36806236
1965,3930,1,1,34469088
1970,3940,1,1,38146059
1975,3950,1,1,35898373
1980,3960,1,1,36606161
1985,3970,1,1,37364109
1990,3980,1,1,35190267
1995,3990,1,1,35312219
2000,4000,1,1,39419282
2005,4010,1,1,37030920
2010,4020,1,1,39749898
2015,4030,1,1,34459691
2020,4040,1,1,39013800
2025,4050,1,1,34279891
2030,4060,1,1,40413929
2035,4070,1,1,38941775
2040,4080,1,1,38849445
2045,4090,1,1,38043210
2050,4100,1,1,39183532
2055,4110,1,1,36412398
2060,4120,1,1,37340272
2065,4130,1,1,36932868
2070,4140,1,1,40704105
2075,4150,1,1,38704068
2080,4160,1,1,38172465
2085,4170,1,1,37784309
2090,4180,1,1,37420787
2095,4190,1,1,37084666
2100,4200,1,1,38156223
2105,4210,1,1,38538315
2110,4220,1,1,39859176
2115,4230,1,1,39068371
2120,4240,1,1,42894212
2125,4250,1,1,41188375
2130,4260,1,1,37417878
2135,4270,1,1,37011099
2140,4280,1,1,39587954
2145,4290,1,1,38664186
2150,4300,1,1,41129838
2155,4310,1,1,39373395
2160,4320,1,1,41688262
2165,4330,1,1,42023357
2170,4340,1,1,40823827
2175,4350,1,1,37992006
2180,4360,1,1,38772188
2185,4370,1,1,40058281
2190,4380,1,1,41545967
2195,4390,1,1,40896333
2200,4400,1,1,38304011
2205,4410,1,1,38503138
2210,4420,1,1,42369714
2215,4430,1,1,39576871
2220,4440,1,1,38746182
2225,4450,1,1,40920565
2230,4460,1,1,39849370
2235,4470,1,1,39720551
2240,4480,1,1,41922918
2245,4490,1,1,41708030
2250,4500,1,1,39836039
2255,4510,1,1,38558296
2260,4520,1,1,39906106
2265,4530,1,1,41042039
2270,4540,1,1,42252968
2275,4550,1,1,43253544
2280,4560,1,1,39516445
2285,4570,1,1,39645740
2290,4580,1,1,39489125
2295,4590,1,1,44054797
2300,4600,1,1,38966826
2305,4610,1,1,40191160
2310,4620,1,1,42508866
2315,4630,1,1,41095144
2320,4640,1,1,40122028
2325,4650,1,1,42714383
2330,4660,1,1,42967628
2335,4670,1,1,41120456
2340,4680,1,1,42603619
2345,4690,1,1,44108136
2350,4700,1,1,40791752
2355,4710,1,1,41253387
2360,4720,1,1,41831429
2365,4730,1,1,41649972
2370,4740,1,1,43484784
2375,4750,1,1,59863281
2380,4760,1,1,40718904
2385,4770,1,1,40618295
2390,4780,1,1,42428766
2395,4790,1,1,41766603
2400,4800,1,1,42835676
2405,4810,1,1,41909092
2410,4820,1,1,42949883
2415,4830,1,1,49117896
2420,4840,1,1,43320541
2425,4850,1,1,44119827
2430,4860,1,1,41441591
2435,4870,1,1,42308730
2440,4880,1,1,46231142
2445,4890,1,1,56359457
2450,4900,1,1,43724265
2455,4910,1,1,44517430
2460,4920,1,1,42820752
2465,4930,1,1,45322537
2470,4940,1,1,44500182
2475,4950,1,1,94993853
2480,4960,1,1,46842474
2485,4970,1,1,58273005
2490,4980,1,1,45282343
2495,4990,1,1,45458989
2500,5000,1,1,46212711
2505,5010,1,1,48087942
2510,5020,1,1,55735687
2515,5030,1,1,47355188
2520,5040,1,1,64615774
2525,5050,1,1,48939648
2530,5060,1,1,52695835
2535,5070,1,1,53298218
2540,5080,1,1,42679995
2545,5090,1,1,44774658
2550,5100,1,1,53807028
2555,5110,1,1,50565585
2560,5120,1,1,50299896
2565,5130,1,1,49582609
2570,5140,1,1,45551287
2575,5150,1,1,45788438
2580,5160,1,1,45443668
2585,5170,1,1,53221316
2590,5180,1,1,45469382
2595,5190,1,1,50014429
2600,5200,1,1,47151141
2605,5210,1,1,46326708
2610,5220,1,1,45937196
2615,5230,1,1,49235949
2620,5240,1,1,47091154
2625,5250,1,1,47943001
2630,5260,1,1,47056206
2635,5270,1,1,44936200
2640,5280,1,1,58817052
2645,5290,1,1,61113041
2650,5300,1,1,56211093
2655,5310,1,1,54857283
2660,5320,1,1,53527946
2665,5330,1,1,49623083
2670,5340,1,1,50274305
2675,5350,1,1,52017013
2680,5360,1,1,48628526
2685,5370,1,1,50232623
2690,5380,1,1,45556589
2695,5390,1,1,48851529
2700,5400,1,1,46380754
2705,5410,1,1,48296841
2710,5420,1,1,47396548
2715,5430,1,1,47315435
2720,5440,1,1,52008128
2725,5450,1,1,47262829
2730,5460,1,1,48346666
2735,5470,1,1,47546625
2740,5480,1,1,47678377
2745,5490,1,1,50735756
2750,5500,1,1,50193172
2755,5510,1,1,49740264
2760,5520,1,1,54562215
2765,5530,1,1,46439036
2770,5540,1,1,47188595
2775,5550,1,1,48813307
2780,5560,1,1,47091787
2785,5570,1,1,49231194
2790,5580,1,1,50026405
2795,5590,1,1,47553070
2800,5600,1,1,49469887
2805,5610,1,1,49502871
2810,5620,1,1,49970692
2815,5630,1,1,56007959
2820,5640,1,1,56404016
2825,5650,1,1,57644169
2830,5660,1,1,59480673
2835,5670,1,1,57776672
2840,5680,1,1,62101016
2845,5690,1,1,65090945
2850,5700,1,1,59932668
2855,5710,1,1,56257960
2860,5720,1,1,52062449
2865,5730,1,1,51693294
2870,5740,1,1,51829540
2875,5750,1,1,50730146
2880,5760,1,1,49448033
2885,5770,1,1,51233478
2890,5780,1,1,49963351
2895,5790,1,1,53745300
2900,5800,1,1,53745735
2905,5810,1,1,50489220
2910,5820,1,1,52531226
2915,5830,1,1,55409060
2920,5840,1,1,53813787
2925,5850,1,1,50035370
2930,5860,1,1,53457290
2935,5870,1,1,56699131
2940,5880,1,1,53125829
2945,5890,1,1,54636573
2950,5900,1,1,62966056
2955,5910,1,1,67494852
2960,5920,1,1,68581400
2965,5930,1,1,61672079
2970,5940,1,1,67203722
2975,5950,1,1,66374387
2980,5960,1,1,60450228
2985,5970,1,1,56975100
2990,5980,1,1,62933013
2995,5990,1,1,59549764
3000,6000,1,1,57906352
