n,m,cmin,cmax,primal_lp
1145,1145,1,1,7113512
1150,1150,1,1,6424814
1155,1155,1,1,6728286
1160,1160,1,1,7074960
1165,1165,1,1,6223907
1170,1170,1,1,7162087
1175,1175,1,1,6026499
1180,1180,1,1,6770447
1185,1185,1,1,6558528
1190,1190,1,1,7380566
1195,1195,1,1,6099787
1200,1200,1,1,6186011
1205,1205,1,1,6682119
1210,1210,1,1,6516888
1215,1215,1,1,6877399
1220,1220,1,1,6291908
1225,1225,1,1,6342998
1230,1230,1,1,6689268
1235,1235,1,1,6150660
1240,1240,1,1,7052215
1245,1245,1,1,6022295
1250,1250,1,1,6830641
1255,1255,1,1,6024741
1260,1260,1,1,6652757
1265,1265,1,1,7262057
1270,1270,1,1,6735272
1275,1275,1,1,7219201
1280,1280,1,1,7126467
1285,1285,1,1,7912273
1290,1290,1,1,6706995
1295,1295,1,1,8063961
1300,1300,1,1,7081141
1305,1305,1,1,7918219
1310,1310,1,1,6991880
1315,1315,1,1,7104454
1320,1320,1,1,7205809
1325,1325,1,1,7352070
1330,1330,1,1,6671238
1335,1335,1,1,6533210
1340,1340,1,1,7693228
1345,1345,1,1,6683213
1350,1350,1,1,7625354
1355,1355,1,1,6566455
1360,1360,1,1,7550496
1365,1365,1,1,6579030
1370,1370,1,1,7408139
1375,1375,1,1,6961496
1380,1380,1,1,7296034
1385,1385,1,1,6972889
1390,1390,1,1,7095423
1395,1395,1,1,7771209
1400,1400,1,1,7368270
1405,1405,1,1,8004031
1410,1410,1,1,7588039
1415,1415,1,1,8135937
1420,1420,1,1,7372076
1425,1425,1,1,7844452
1430,1430,1,1,7433201
1435,1435,1,1,8481903
1440,1440,1,1,7499963
1445,1445,1,1,11515388
1450,1450,1,1,8308595
1455,1455,1,1,7379001
1460,1460,1,1,7985549
1465,1465,1,1,7141410
1470,1470,1,1,7988485
1475,1475,1,1,7033860
1480,1480,1,1,7867146
1485,1485,1,1,7286258
1490,1490,1,1,7797507
1495,1495,1,1,7489817
1500,1500,1,1,10039635
1505,1505,1,1,7782113
1510,1510,1,1,8444566
1515,1515,1,1,8443303
1520,1520,1,1,8963429
1525,1525,1,1,8147843
1530,1530,1,1,9105282
1535,1535,1,1,8456606
1540,1540,1,1,8641005
1545,1545,1,1,8807172
1550,1550,1,1,8052699
1555,1555,1,1,8506253
1560,1560,1,1,8189924
1565,1565,1,1,8249382
1570,1570,1,1,8774118
1575,1575,1,1,7802595
1580,1580,1,1,7830108
1585,1585,1,1,7829806
1590,1590,1,1,7746127
1595,1595,1,1,7575382
1600,1600,1,1,8198897
1605,1605,1,1,7770402
1610,1610,1,1,8111375
1615,1615,1,1,7772623
1620,1620,1,1,7549892
1625,1625,1,1,7783782
1630,1630,1,1,7931059
1635,1635,1,1,8190205
1640,1640,1,1,8060802
1645,1645,1,1,8344793
1650,1650,1,1,8549746
1655,1655,1,1,8358589
1660,1660,1,1,8905677
1665,1665,1,1,8562408
1670,1670,1,1,8763367
1675,1675,1,1,8123268
1680,1680,1,1,8643524
1685,1685,1,1,8510785
1690,1690,1,1,10170287
1695,1695,1,1,8280382
1700,1700,1,1,7681135
1705,1705,1,1,8175550
1710,1710,1,1,7637969
1715,1715,1,1,8196287
1720,1720,1,1,8373197
1725,1725,1,1,8908423
1730,1730,1,1,8376961
1735,1735,1,1,8244721
1740,1740,1,1,8231630
1745,1745,1,1,8827764
1750,1750,1,1,9048616
1755,1755,1,1,8885398
1760,1760,1,1,9074514
1765,1765,1,1,8572925
1770,1770,1,1,9040420
1775,1775,1,1,8687441
1780,1780,1,1,8870106
1785,1785,1,1,8888889
1790,1790,1,1,9061218
1795,1795,1,1,9008425
1800,1800,1,1,8599418
1805,1805,1,1,8453549
1810,1810,1,1,8710427
1815,1815,1,1,8613397
1820,1820,1,1,8538552
1825,1825,1,1,8303087
1830,1830,1,1,8608226
1835,1835,1,1,10061108
1840,1840,1,1,10196010
1845,1845,1,1,10893650
1850,1850,1,1,10393804
1855,1855,1,1,9686413
1860,1860,1,1,9472832
1865,1865,1,1,8940879
1870,1870,1,1,10182385
1875,1875,1,1,10373188
1880,1880,1,1,9880985
1885,1885,1,1,9988899
1890,1890,1,1,9967554
1895,1895,1,1,9040081
1900,1900,1,1,9011315
1905,1905,1,1,8463413
1910,1910,1,1,8921360
1915,1915,1,1,8907169
1920,1920,1,1,10197154
1925,1925,1,1,9549779
1930,1930,1,1,9055695
1935,1935,1,1,8956336
1940,1940,1,1,12134049
1945,1945,1,1,11871394
1950,1950,1,1,10737389
1955,1955,1,1,10881650
1960,1960,1,1,10242851
1965,1965,1,1,11557644
1970,1970,1,1,11639296
1975,1975,1,1,11040756
1980,1980,1,1,10053098
1985,1985,1,1,10414239
1990,1990,1,1,10164176
1995,1995,1,1,9410092
2000,2000,1,1,9608956
2005,2005,1,1,9404581
2010,2010,1,1,9634148
2015,2015,1,1,9702472
2020,2020,1,1,9775984
2025,2025,1,1,9781529
2030,2030,1,1,9706118
2035,2035,1,1,9698858
2040,2040,1,1,11605584
2045,2045,1,1,11024211
2050,2050,1,1,10599606
2055,2055,1,1,12330801
2060,2060,1,1,11184811
2065,2065,1,1,10794830
2070,2070,1,1,10122482
2075,2075,1,1,10786874
2080,2080,1,1,10680106
2085,2085,1,1,10107333
2090,2090,1,1,10061431
2095,2095,1,1,10941907
2100,2100,1,1,9999392
2105,2105,1,1,10035760
2110,2110,1,1,10233815
2115,2115,1,1,9667951
2120,2120,1,1,10312355
2125,2125,1,1,10465242
2130,2130,1,1,10338827
2135,2135,1,1,11319533
2140,2140,1,1,11740366
2145,2145,1,1,11002488
2150,2150,1,1,10347704
2155,2155,1,1,11645670
2160,2160,1,1,16573006
2165,2165,1,1,12410377
2170,2170,1,1,10673395
2175,2175,1,1,10768160
2180,2180,1,1,10214632
2185,2185,1,1,10567380
2190,2190,1,1,10006335
2195,2195,1,1,10457260
2200,2200,1,1,10710692
2205,2205,1,1,10038009
2210,2210,1,1,10429702
2215,2215,1,1,12640741
2220,2220,1,1,10698728
2225,2225,1,1,11759561
2230,2230,1,1,11936172
2235,2235,1,1,12316853
2240,2240,1,1,11701472
2245,2245,1,1,11135644
2250,2250,1,1,11188552
2255,2255,1,1,11255224
2260,2260,1,1,10616525
2265,2265,1,1,10261775
2270,2270,1,1,10718910
2275,2275,1,1,10523740
2280,2280,1,1,10366047
2285,2285,1,1,10779043
2290,2290,1,1,11545520
2295,2295,1,1,10618604
2300,2300,1,1,12127309
2305,2305,1,1,11655868
2310,2310,1,1,11084776
2315,2315,1,1,11373752
2320,2320,1,1,11622661
2325,2325,1,1,11678285
2330,2330,1,1,11777923
2335,2335,1,1,11074337
2340,2340,1,1,12138899
2345,2345,1,1,11582724
2350,2350,1,1,10865335
2355,2355,1,1,10766302
2360,2360,1,1,12626907
2365,2365,1,1,14270835
2370,2370,1,1,13918979
2375,2375,1,1,11646679
2380,2380,1,1,10999061
2385,2385,1,1,11591159
2390,2390,1,1,12318774
2395,2395,1,1,12732556
2400,2400,1,1,13520676
2405,2405,1,1,12081272
2410,2410,1,1,12184817
2415,2415,1,1,13289597
2420,2420,1,1,12119319
2425,2425,1,1,11097752
2430,2430,1,1,11575087
2435,2435,1,1,11611368
2440,2440,1,1,11239021
2445,2445,1,1,11411079
2450,2450,1,1,11261480
2455,2455,1,1,11312145
2460,2460,1,1,14447000
2465,2465,1,1,15452136
2470,2470,1,1,14620816
2475,2475,1,1,13984808
2480,2480,1,1,13903090
2485,2485,1,1,12681624
2490,2490,1,1,13190083
2495,2495,1,1,12722276
2500,2500,1,1,11781035
2505,2505,1,1,11840657
2510,2510,1,1,11443701
2515,2515,1,1,11819107
2520,2520,1,1,12031173
2525,2525,1,1,11997520
2530,2530,1,1,12438665
2535,2535,1,1,13781416
2540,2540,1,1,11846926
2545,2545,1,1,13354516
2550,2550,1,1,15662754
2555,2555,1,1,13775375
2560,2560,1,1,13191722
2565,2565,1,1,13093635
2570,2570,1,1,13467844
2575,2575,1,1,11949107
2580,2580,1,1,12692484
2585,2585,1,1,12971490
2590,2590,1,1,12502141
2595,2595,1,1,12241431
2600,2600,1,1,12046776
2605,2605,1,1,12075503
2610,2610,1,1,12733743
2615,2615,1,1,13522482
2620,2620,1,1,13474561
2625,2625,1,1,13308648
2630,2630,1,1,13415102
2635,2635,1,1,12693205
2640,2640,1,1,13449243
2645,2645,1,1,13715199
2650,2650,1,1,13000371
2655,2655,1,1,12678207
2660,2660,1,1,13026028
2665,2665,1,1,12056700
2670,2670,1,1,12565617
2675,2675,1,1,12664316
2680,2680,1,1,12182616
2685,2685,1,1,13385082
2690,2690,1,1,13327430
2695,2695,1,1,12819762
2700,2700,1,1,13051614
2705,2705,1,1,13338798
2710,2710,1,1,13706295
2715,2715,1,1,13904771
2720,2720,1,1,12742560
2725,2725,1,1,13609494
2730,2730,1,1,13487591
2735,2735,1,1,12856872
2740,2740,1,1,12844696
2745,2745,1,1,13399871
2750,2750,1,1,12882589
2755,2755,1,1,12769150
2760,2760,1,1,14079748
2765,2765,1,1,13284095
2770,2770,1,1,13076238
2775,2775,1,1,14042096
2780,2780,1,1,13636835
2785,2785,1,1,13633431
2790,2790,1,1,14519889
2795,2795,1,1,13476268
2800,2800,1,1,12894960
2805,2805,1,1,13061289
2810,2810,1,1,13104488
2815,2815,1,1,12643424
2820,2820,1,1,13106554
2825,2825,1,1,12888561
2830,2830,1,1,13127656
2835,2835,1,1,13823623
2840,2840,1,1,13751779
2845,2845,1,1,14453352
2850,2850,1,1,14217854
2855,2855,1,1,13764463
2860,2860,1,1,14323677
2865,2865,1,1,14093447
2870,2870,1,1,13566925
2875,2875,1,1,15148450
2880,2880,1,1,14082456
2885,2885,1,1,13684487
2890,2890,1,1,13485754
2895,2895,1,1,15424310
2900,2900,1,1,16905088
2905,2905,1,1,14582544
2910,2910,1,1,14535336
2915,2915,1,1,15248880
2920,2920,1,1,14941665
2925,2925,1,1,14174428
2930,2930,1,1,14640112
2935,2935,1,1,13815989
2940,2940,1,1,13168635
2945,2945,1,1,13621646
2950,2950,1,1,13566856
2955,2955,1,1,18086815
2960,2960,1,1,14000939
2965,2965,1,1,14057155
2970,2970,1,1,14389713
2975,2975,1,1,14194733
2980,2980,1,1,18460915
2985,2985,1,1,15317570
2990,2990,1,1,15283226
2995,2995,1,1,16234952
3000,3000,1,1,13662851
