n,m,cmin,cmax,dinic
835,835,1,1,146290
840,840,1,1,121739
845,845,1,1,118210
850,850,1,1,118934
855,855,1,1,118853
860,860,1,1,121137
865,865,1,1,120958
870,870,1,1,129602
875,875,1,1,121088
880,880,1,1,123033
885,885,1,1,124775
890,890,1,1,125002
895,895,1,1,123614
900,900,1,1,124938
905,905,1,1,125886
910,910,1,1,127473
915,915,1,1,147472
920,920,1,1,210513
925,925,1,1,130151
930,930,1,1,131064
935,935,1,1,130760
940,940,1,1,131506
945,945,1,1,138138
950,950,1,1,132693
955,955,1,1,133748
960,960,1,1,135222
965,965,1,1,135894
970,970,1,1,126688
975,975,1,1,131150
980,980,1,1,127999
985,985,1,1,128332
990,990,1,1,128915
995,995,1,1,129796
1000,1000,1,1,132823
1005,1005,1,1,131475
1010,1010,1,1,131144
1015,1015,1,1,149779
1020,1020,1,1,144560
1025,1025,1,1,187428
1030,1030,1,1,172703
1035,1035,1,1,184552
1040,1040,1,1,176312
1045,1045,1,1,174521
1050,1050,1,1,173695
1055,1055,1,1,174541
1060,1060,1,1,174203
1065,1065,1,1,176924
1070,1070,1,1,174845
1075,1075,1,1,176703
1080,1080,1,1,185823
1085,1085,1,1,172361
1090,1090,1,1,179059
1095,1095,1,1,185124
1100,1100,1,1,245665
1105,1105,1,1,185545
1110,1110,1,1,183450
1115,1115,1,1,200945
1120,1120,1,1,263154
1125,1125,1,1,279265
1130,1130,1,1,307315
1135,1135,1,1,197000
1140,1140,1,1,239991
1145,1145,1,1,189978
1150,1150,1,1,187970
1155,1155,1,1,190196
1160,1160,1,1,191300
1165,1165,1,1,196292
1170,1170,1,1,196854
1175,1175,1,1,204126
1180,1180,1,1,203023
1185,1185,1,1,195810
1190,1190,1,1,195785
1195,1195,1,1,196187
1200,1200,1,1,197240
1205,1205,1,1,198228
1210,1210,1,1,207614
1215,1215,1,1,186660
1220,1220,1,1,199127
1225,1225,1,1,295005
1230,1230,1,1,206286
1235,1235,1,1,202379
1240,1240,1,1,212428
1245,1245,1,1,211139
1250,1250,1,1,205657
1255,1255,1,1,210669
1260,1260,1,1,216718
1265,1265,1,1,211894
1270,1270,1,1,213661
1275,1275,1,1,211625
1280,1280,1,1,215813
1285,1285,1,1,209920
1290,1290,1,1,205246
1295,1295,1,1,218555
1300,1300,1,1,218879
1305,1305,1,1,212791
1310,1310,1,1,209710
1315,1315,1,1,213412
1320,1320,1,1,217459
1325,1325,1,1,224899
1330,1330,1,1,217020
1335,1335,1,1,206012
1340,1340,1,1,215373
1345,1345,1,1,206399
1350,1350,1,1,213971
1355,1355,1,1,222030
1360,1360,1,1,223157
1365,1365,1,1,224345
1370,1370,1,1,300591
1375,1375,1,1,224484
1380,1380,1,1,232988
1385,1385,1,1,233722
1390,1390,1,1,238660
1395,1395,1,1,229411
1400,1400,1,1,229290
1405,1405,1,1,233532
1410,1410,1,1,236697
1415,1415,1,1,230228
1420,1420,1,1,233794
1425,1425,1,1,229319
1430,1430,1,1,229429
1435,1435,1,1,239170
1440,1440,1,1,242289
1445,1445,1,1,247402
1450,1450,1,1,242246
1455,1455,1,1,239057
1460,1460,1,1,246633
1465,1465,1,1,224177
1470,1470,1,1,226221
1475,1475,1,1,226750
1480,1480,1,1,228249
1485,1485,1,1,223655
1490,1490,1,1,225529
1495,1495,1,1,289512
1500,1500,1,1,262537
1505,1505,1,1,250111
1510,1510,1,1,246530
1515,1515,1,1,256369
1520,1520,1,1,249635
1525,1525,1,1,274496
1530,1530,1,1,235158
1535,1535,1,1,256384
1540,1540,1,1,256550
1545,1545,1,1,248054
1550,1550,1,1,252901
1555,1555,1,1,375441
1560,1560,1,1,261581
1565,1565,1,1,256637
1570,1570,1,1,255649
1575,1575,1,1,283106
1580,1580,1,1,247907
1585,1585,1,1,248962
1590,1590,1,1,248106
1595,1595,1,1,245162
1600,1600,1,1,255746
1605,1605,1,1,265499
1610,1610,1,1,267121
1615,1615,1,1,257085
1620,1620,1,1,429225
1625,1625,1,1,419284
1630,1630,1,1,574108
1635,1635,1,1,418304
1640,1640,1,1,421659
1645,1645,1,1,420296
1650,1650,1,1,429947
1655,1655,1,1,276163
1660,1660,1,1,264217
1665,1665,1,1,272109
1670,1670,1,1,270055
1675,1675,1,1,280772
1680,1680,1,1,285962
1685,1685,1,1,282106
1690,1690,1,1,273245
1695,1695,1,1,277636
1700,1700,1,1,279063
1705,1705,1,1,273688
1710,1710,1,1,280264
1715,1715,1,1,267883
1720,1720,1,1,287650
1725,1725,1,1,284629
1730,1730,1,1,316378
1735,1735,1,1,289923
1740,1740,1,1,287329
1745,1745,1,1,295132
1750,1750,1,1,278704
1755,1755,1,1,281589
1760,1760,1,1,286091
1765,1765,1,1,282662
1770,1770,1,1,301549
1775,1775,1,1,285952
1780,1780,1,1,330128
1785,1785,1,1,307725
1790,1790,1,1,289077
1795,1795,1,1,288542
1800,1800,1,1,288766
1805,1805,1,1,293069
1810,1810,1,1,288648
1815,1815,1,1,292732
1820,1820,1,1,292752
1825,1825,1,1,302292
1830,1830,1,1,302712
1835,1835,1,1,299300
1840,1840,1,1,295106
1845,1845,1,1,296801
1850,1850,1,1,300237
1855,1855,1,1,306973
1860,1860,1,1,296913
1865,1865,1,1,303079
1870,1870,1,1,344476
1875,1875,1,1,321645
1880,1880,1,1,311061
1885,1885,1,1,303455
1890,1890,1,1,307351
1895,1895,1,1,307843
1900,1900,1,1,309551
1905,1905,1,1,304649
1910,1910,1,1,359149
1915,1915,1,1,311642
1920,1920,1,1,310952
1925,1925,1,1,316233
1930,1930,1,1,304368
1935,1935,1,1,294583
1940,1940,1,1,304662
1945,1945,1,1,292167
1950,1950,1,1,344175
1955,1955,1,1,322736
1960,1960,1,1,330162
1965,1965,1,1,321419
1970,1970,1,1,321627
1975,1975,1,1,358959
1980,1980,1,1,332947
1985,1985,1,1,322557
1990,1990,1,1,324283
1995,1995,1,1,326249
2000,2000,1,1,350672
2005,2005,1,1,334707
2010,2010,1,1,328914
2015,2015,1,1,502886
2020,2020,1,1,506437
2025,2025,1,1,354918
2030,2030,1,1,378285
2035,2035,1,1,317457
2040,2040,1,1,359341
2045,2045,1,1,337546
2050,2050,1,1,413690
2055,2055,1,1,386082
2060,2060,1,1,379439
2065,2065,1,1,381557
2070,2070,1,1,388479
2075,2075,1,1,393456
2080,2080,1,1,357066
2085,2085,1,1,376183
2090,2090,1,1,495827
2095,2095,1,1,380724
2100,2100,1,1,386645
2105,2105,1,1,388910
2110,2110,1,1,386841
2115,2115,1,1,447858
2120,2120,1,1,399839
2125,2125,1,1,477230
2130,2130,1,1,396306
2135,2135,1,1,519994
2140,2140,1,1,404588
2145,2145,1,1,462807
2150,2150,1,1,401116
2155,2155,1,1,397883
2160,2160,1,1,583802
2165,2165,1,1,403671
2170,2170,1,1,419080
2175,2175,1,1,398465
2180,2180,1,1,399830
2185,2185,1,1,394463
2190,2190,1,1,413523
2195,2195,1,1,472891
2200,2200,1,1,414387
2205,2205,1,1,409252
2210,2210,1,1,404288
2215,2215,1,1,401531
2220,2220,1,1,404171
2225,2225,1,1,407306
2230,2230,1,1,405158
2235,2235,1,1,403770
2240,2240,1,1,435492
2245,2245,1,1,416960
2250,2250,1,1,418333
2255,2255,1,1,419905
2260,2260,1,1,407512
2265,2265,1,1,424597
2270,2270,1,1,411123
2275,2275,1,1,434651
2280,2280,1,1,628820
2285,2285,1,1,434174
2290,2290,1,1,416816
2295,2295,1,1,436064
2300,2300,1,1,426333
2305,2305,1,1,418480
2310,2310,1,1,423851
2315,2315,1,1,528712
2320,2320,1,1,444385
2325,2325,1,1,448181
2330,2330,1,1,443502
2335,2335,1,1,440676
2340,2340,1,1,532939
2345,2345,1,1,479493
2350,2350,1,1,450838
2355,2355,1,1,430280
2360,2360,1,1,422329
2365,2365,1,1,429111
2370,2370,1,1,399537
2375,2375,1,1,435803
2380,2380,1,1,433201
2385,2385,1,1,449583
2390,2390,1,1,432834
2395,2395,1,1,433625
2400,2400,1,1,438038
2405,2405,1,1,429613
2410,2410,1,1,403754
2415,2415,1,1,440108
2420,2420,1,1,435386
2425,2425,1,1,431507
2430,2430,1,1,444541
2435,2435,1,1,417959
2440,2440,1,1,413608
2445,2445,1,1,444147
2450,2450,1,1,433426
2455,2455,1,1,509062
2460,2460,1,1,566610
2465,2465,1,1,452336
2470,2470,1,1,439734
2475,2475,1,1,453253
2480,2480,1,1,443053
2485,2485,1,1,442691
2490,2490,1,1,454025
2495,2495,1,1,455365
2500,2500,1,1,447543
2505,2505,1,1,476812
2510,2510,1,1,474442
2515,2515,1,1,537505
2520,2520,1,1,816970
2525,2525,1,1,504980
2530,2530,1,1,788294
2535,2535,1,1,583421
2540,2540,1,1,524156
2545,2545,1,1,492947
2550,2550,1,1,487612
2555,2555,1,1,483950
2560,2560,1,1,534762
2565,2565,1,1,473434
2570,2570,1,1,480564
2575,2575,1,1,593323
2580,2580,1,1,459056
2585,2585,1,1,484088
2590,2590,1,1,489335
2595,2595,1,1,479186
2600,2600,1,1,466020
2605,2605,1,1,460112
2610,2610,1,1,462767
2615,2615,1,1,474880
2620,2620,1,1,467052
2625,2625,1,1,464932
2630,2630,1,1,477295
2635,2635,1,1,475408
2640,2640,1,1,480746
2645,2645,1,1,543792
2650,2650,1,1,467436
2655,2655,1,1,485015
2660,2660,1,1,470122
2665,2665,1,1,463192
2670,2670,1,1,475647
2675,2675,1,1,442050
2680,2680,1,1,494621
2685,2685,1,1,473081
2690,2690,1,1,475093
2695,2695,1,1,550794
2700,2700,1,1,480902
2705,2705,1,1,477012
2710,2710,1,1,466766
2715,2715,1,1,555830
2720,2720,1,1,480647
2725,2725,1,1,483327
2730,2730,1,1,448631
2735,2735,1,1,524522
2740,2740,1,1,507488
2745,2745,1,1,494695
2750,2750,1,1,520963
2755,2755,1,1,494499
2760,2760,1,1,494706
2765,2765,1,1,521769
2770,2770,1,1,497637
2775,2775,1,1,489773
2780,2780,1,1,481427
2785,2785,1,1,496096
2790,2790,1,1,491314
2795,2795,1,1,494160
2800,2800,1,1,479019
2805,2805,1,1,479835
2810,2810,1,1,508148
2815,2815,1,1,497683
2820,2820,1,1,512680
2825,2825,1,1,611278
2830,2830,1,1,537129
2835,2835,1,1,513458
2840,2840,1,1,531262
2845,2845,1,1,530443
2850,2850,1,1,802799
2855,2855,1,1,549587
2860,2860,1,1,819925
2865,2865,1,1,554809
2870,2870,1,1,728299
2875,2875,1,1,681767
2880,2880,1,1,517205
2885,2885,1,1,513504
2890,2890,1,1,502111
2895,2895,1,1,512763
2900,2900,1,1,503992
2905,2905,1,1,527969
2910,2910,1,1,734628
2915,2915,1,1,516862
2920,2920,1,1,558843
2925,2925,1,1,520841
2930,2930,1,1,532197
2935,2935,1,1,516260
2940,2940,1,1,477393
2945,2945,1,1,520193
2950,2950,1,1,520739
2955,2955,1,1,516029
2960,2960,1,1,481795
2965,2965,1,1,534400
2970,2970,1,1,532156
2975,2975,1,1,529375
2980,2980,1,1,543502
2985,2985,1,1,493032
2990,2990,1,1,492852
2995,2995,1,1,493960
3000,3000,1,1,584815
