n,m,cmin,cmax,dinic
1040,2080,1,100,278250
1045,2090,1,100,277333
1050,2100,1,100,338938
1055,2110,1,100,268310
1060,2120,1,100,277527
1065,2130,1,100,272793
1070,2140,1,100,290621
1075,2150,1,100,298850
1080,2160,1,100,292663
1085,2170,1,100,357656
1090,2180,1,100,285811
1095,2190,1,100,348735
1100,2200,1,100,459585
1105,2210,1,100,882516
1110,2220,1,100,342823
1115,2230,1,100,400437
1120,2240,1,100,351206
1125,2250,1,100,356214
1130,2260,1,100,318982
1135,2270,1,100,315364
1140,2280,1,100,314777
1145,2290,1,100,368731
1150,2300,1,100,320284
1155,2310,1,100,349141
1160,2320,1,100,523739
1165,2330,1,100,445732
1170,2340,1,100,352444
1175,2350,1,100,405840
1180,2360,1,100,343746
1185,2370,1,100,336714
1190,2380,1,100,608998
1195,2390,1,100,431785
1200,2400,1,100,340250
1205,2410,1,100,375174
1210,2420,1,100,406315
1215,2430,1,100,549891
1220,2440,1,100,552216
1225,2450,1,100,663002
1230,2460,1,100,328139
1235,2470,1,100,322508
1240,2480,1,100,382041
1245,2490,1,100,888516
1250,2500,1,100,413551
1255,2510,1,100,646984
1260,2520,1,100,390341
1265,2530,1,100,704092
1270,2540,1,100,661301
1275,2550,1,100,592613
1280,2560,1,100,496548
1285,2570,1,100,975546
1290,2580,1,100,458373
1295,2590,1,100,755703
1300,2600,1,100,388921
1305,2610,1,100,405742
1310,2620,1,100,391589
1315,2630,1,100,330074
1320,2640,1,100,487677
1325,2650,1,100,920821
1330,2660,1,100,399051
1335,2670,1,100,755041
1340,2680,1,100,410485
1345,2690,1,100,355380
1350,2700,1,100,426587
1355,2710,1,100,340163
1360,2720,1,100,415850
1365,2730,1,100,403938
1370,2740,1,100,529644
1375,2750,1,100,401711
1380,2760,1,100,533866
1385,2770,1,100,413212
1390,2780,1,100,425826
1395,2790,1,100,337634
1400,2800,1,100,367005
1405,2810,1,100,417439
1410,2820,1,100,601186
1415,2830,1,100,426563
1420,2840,1,100,668607
1425,2850,1,100,396545
1430,2860,1,100,574490
1435,2870,1,100,358797
1440,2880,1,100,551888
1445,2890,1,100,401370
1450,2900,1,100,628158
1455,2910,1,100,453886
1460,2920,1,100,827020
1465,2930,1,100,445540
1470,2940,1,100,425463
1475,2950,1,100,411962
1480,2960,1,100,418491
1485,2970,1,100,416503
1490,2980,1,100,412945
1495,2990,1,100,411618
1500,3000,1,100,423690
1505,3010,1,100,767333
1510,3020,1,100,449722
1515,3030,1,100,447685
1520,3040,1,100,450375
1525,3050,1,100,435992
1530,3060,1,100,425729
1535,3070,1,100,360043
1540,3080,1,100,360439
1545,3090,1,100,487611
1550,3100,1,100,433105
1555,3110,1,100,389189
1560,3120,1,100,352108
1565,3130,1,100,410056
1570,3140,1,100,387784
1575,3150,1,100,420251
1580,3160,1,100,610502
1585,3170,1,100,393778
1590,3180,1,100,396524
1595,3190,1,100,407261
1600,3200,1,100,396383
1605,3210,1,100,397887
1610,3220,1,100,418494
1615,3230,1,100,479785
1620,3240,1,100,412081
1625,3250,1,100,402767
1630,3260,1,100,377944
1635,3270,1,100,383612
1640,3280,1,100,381061
1645,3290,1,100,381140
1650,3300,1,100,383135
1655,3310,1,100,385160
1660,3320,1,100,375164
1665,3330,1,100,383863
1670,3340,1,100,420455
1675,3350,1,100,390518
1680,3360,1,100,403476
1685,3370,1,100,416617
1690,3380,1,100,380650
1695,3390,1,100,510532
1700,3400,1,100,393749
1705,3410,1,100,397602
1710,3420,1,100,421256
1715,3430,1,100,386744
1720,3440,1,100,404380
1725,3450,1,100,423897
1730,3460,1,100,402130
1735,3470,1,100,431254
1740,3480,1,100,409309
1745,3490,1,100,469193
1750,3500,1,100,450869
1755,3510,1,100,455925
1760,3520,1,100,509158
1765,3530,1,100,448641
1770,3540,1,100,453655
1775,3550,1,100,507282
1780,3560,1,100,445596
1785,3570,1,100,444347
1790,3580,1,100,445530
1795,3590,1,100,490082
1800,3600,1,100,460089
1805,3610,1,100,446135
1810,3620,1,100,445617
1815,3630,1,100,493391
1820,3640,1,100,441507
1825,3650,1,100,424762
1830,3660,1,100,535356
1835,3670,1,100,422726
1840,3680,1,100,474008
1845,3690,1,100,454520
1850,3700,1,100,453688
1855,3710,1,100,467458
1860,3720,1,100,487627
1865,3730,1,100,471800
1870,3740,1,100,432002
1875,3750,1,100,582254
1880,3760,1,100,463199
1885,3770,1,100,520438
1890,3780,1,100,489593
1895,3790,1,100,467240
1900,3800,1,100,491553
1905,3810,1,100,497279
1910,3820,1,100,650719
1915,3830,1,100,487025
1920,3840,1,100,490418
1925,3850,1,100,486730
1930,3860,1,100,554831
1935,3870,1,100,475521
1940,3880,1,100,481309
1945,3890,1,100,511323
1950,3900,1,100,616301
1955,3910,1,100,483611
1960,3920,1,100,484977
1965,3930,1,100,499618
1970,3940,1,100,691397
1975,3950,1,100,644609
1980,3960,1,100,496689
1985,3970,1,100,559350
1990,3980,1,100,500482
1995,3990,1,100,498835
2000,4000,1,100,496433
2005,4010,1,100,559239
2010,4020,1,100,504647
2015,4030,1,100,499436
2020,4040,1,100,599462
2025,4050,1,100,515770
2030,4060,1,100,501557
2035,4070,1,100,624709
2040,4080,1,100,1415374
2045,4090,1,100,582101
2050,4100,1,100,1040635
2055,4110,1,100,728538
2060,4120,1,100,544762
2065,4130,1,100,562907
2070,4140,1,100,497782
2075,4150,1,100,560003
2080,4160,1,100,834590
2085,4170,1,100,599699
2090,4180,1,100,625766
2095,4190,1,100,555467
2100,4200,1,100,572697
2105,4210,1,100,689146
2110,4220,1,100,660501
2115,4230,1,100,1743004
2120,4240,1,100,753254
2125,4250,1,100,795360
2130,4260,1,100,708752
2135,4270,1,100,737511
2140,4280,1,100,653235
2145,4290,1,100,624696
2150,4300,1,100,1078180
2155,4310,1,100,1428903
2160,4320,1,100,732979
2165,4330,1,100,1212395
2170,4340,1,100,719762
2175,4350,1,100,628461
2180,4360,1,100,960375
2185,4370,1,100,1700441
2190,4380,1,100,2115451
2195,4390,1,100,1375608
2200,4400,1,100,1344668
2205,4410,1,100,684471
2210,4420,1,100,610490
2215,4430,1,100,590736
2220,4440,1,100,1259079
2225,4450,1,100,827570
2230,4460,1,100,969520
2235,4470,1,100,1250328
2240,4480,1,100,858173
2245,4490,1,100,819670
2250,4500,1,100,1191824
2255,4510,1,100,1062482
2260,4520,1,100,824915
2265,4530,1,100,730238
2270,4540,1,100,780612
2275,4550,1,100,615830
2280,4560,1,100,713248
2285,4570,1,100,738380
2290,4580,1,100,1265509
2295,4590,1,100,811773
2300,4600,1,100,1310276
2305,4610,1,100,1511315
2310,4620,1,100,1750580
2315,4630,1,100,1559383
2320,4640,1,100,1497188
2325,4650,1,100,1317591
2330,4660,1,100,1169735
2335,4670,1,100,1372620
2340,4680,1,100,1736388
2345,4690,1,100,1931849
2350,4700,1,100,1480818
2355,4710,1,100,1477899
2360,4720,1,100,1323730
2365,4730,1,100,1528768
2370,4740,1,100,1868914
2375,4750,1,100,1406374
2380,4760,1,100,1552943
2385,4770,1,100,1819821
2390,4780,1,100,1411313
2395,4790,1,100,1577702
2400,4800,1,100,1381475
2405,4810,1,100,1323372
2410,4820,1,100,1785088
2415,4830,1,100,1656114
2420,4840,1,100,2963749
2425,4850,1,100,1895114
2430,4860,1,100,1409595
2435,4870,1,100,1578951
2440,4880,1,100,1505779
2445,4890,1,100,1416871
2450,4900,1,100,1346926
2455,4910,1,100,1387777
2460,4920,1,100,1392366
2465,4930,1,100,1432958
2470,4940,1,100,939715
2475,4950,1,100,780748
2480,4960,1,100,808831
2485,4970,1,100,799882
2490,4980,1,100,793721
2495,4990,1,100,821363
2500,5000,1,100,1008219
2505,5010,1,100,2580884
2510,5020,1,100,942182
2515,5030,1,100,885115
2520,5040,1,100,893504
2525,5050,1,100,1000563
2530,5060,1,100,872719
2535,5070,1,100,885667
2540,5080,1,100,1412848
2545,5090,1,100,1432244
2550,5100,1,100,846418
2555,5110,1,100,828083
2560,5120,1,100,809669
2565,5130,1,100,834615
2570,5140,1,100,810562
2575,5150,1,100,780858
2580,5160,1,100,749271
2585,5170,1,100,781521
2590,5180,1,100,788514
2595,5190,1,100,793004
2600,5200,1,100,771688
2605,5210,1,100,746745
2610,5220,1,100,803570
2615,5230,1,100,747464
2620,5240,1,100,726070
2625,5250,1,100,755630
2630,5260,1,100,752218
2635,5270,1,100,726373
2640,5280,1,100,836232
2645,5290,1,100,805475
2650,5300,1,100,747769
2655,5310,1,100,834789
2660,5320,1,100,758149
2665,5330,1,100,736923
2670,5340,1,100,867172
2675,5350,1,100,817419
2680,5360,1,100,792380
2685,5370,1,100,856838
2690,5380,1,100,766986
2695,5390,1,100,744977
2700,5400,1,100,829772
2705,5410,1,100,829244
2710,5420,1,100,846169
2715,5430,1,100,885303
2720,5440,1,100,861703
2725,5450,1,100,697599
2730,5460,1,100,929480
2735,5470,1,100,1001438
2740,5480,1,100,1231311
2745,5490,1,100,856119
2750,5500,1,100,880361
2755,5510,1,100,898207
2760,5520,1,100,1026187
2765,5530,1,100,865123
2770,5540,1,100,1393898
2775,5550,1,100,1169557
2780,5560,1,100,871934
2785,5570,1,100,835123
2790,5580,1,100,1211579
2795,5590,1,100,2369248
2800,5600,1,100,1033428
2805,5610,1,100,864620
2810,5620,1,100,1250966
2815,5630,1,100,916289
2820,5640,1,100,854703
2825,5650,1,100,1235346
2830,5660,1,100,898802
2835,5670,1,100,1118760
2840,5680,1,100,929520
2845,5690,1,100,897267
2850,5700,1,100,897971
2855,5710,1,100,1071447
2860,5720,1,100,998279
2865,5730,1,100,920990
2870,5740,1,100,923470
2875,5750,1,100,909703
2880,5760,1,100,890067
2885,5770,1,100,1083118
2890,5780,1,100,923923
2895,5790,1,100,881509
2900,5800,1,100,911488
2905,5810,1,100,886996
2910,5820,1,100,1023657
2915,5830,1,100,939435
2920,5840,1,100,922454
2925,5850,1,100,931341
2930,5860,1,100,938658
2935,5870,1,100,1014796
2940,5880,1,100,921022
2945,5890,1,100,920925
2950,5900,1,100,928824
2955,5910,1,100,902224
2960,5920,1,100,991591
2965,5930,1,100,1251983
2970,5940,1,100,1004976
2975,5950,1,100,1022731
2980,5960,1,100,1511412
2985,5970,1,100,947154
2990,5980,1,100,914208
2995,5990,1,100,889476
3000,6000,1,100,934990
