n,m,cmin,cmax,dinic
2065,24780,1,100,4797789
2070,24840,1,100,4764687
2075,24900,1,100,5756081
2080,24960,1,100,4822251
2085,25020,1,100,3932266
2090,25080,1,100,4391279
2095,25140,1,100,4726847
2100,25200,1,100,5099447
2105,25260,1,100,4728390
2110,25320,1,100,5112454
2115,25380,1,100,4357136
2120,25440,1,100,6035576
2125,25500,1,100,4573940
2130,25560,1,100,4818629
2135,25620,1,100,7252364
2140,25680,1,100,4916241
2145,25740,1,100,4878276
2150,25800,1,100,4785053
2155,25860,1,100,4820245
2160,25920,1,100,4080312
2165,25980,1,100,5428968
2170,26040,1,100,5094421
2175,26100,1,100,5368559
2180,26160,1,100,5282815
2185,26220,1,100,4004415
2190,26280,1,100,4571296
2195,26340,1,100,4504387
2200,26400,1,100,4317831
2205,26460,1,100,4355507
2210,26520,1,100,4397943
2215,26580,1,100,4506506
2220,26640,1,100,5007264
2225,26700,1,100,4558492
2230,26760,1,100,4028046
2235,26820,1,100,4881444
2240,26880,1,100,5250939
2245,26940,1,100,5559556
2250,27000,1,100,5651747
2255,27060,1,100,4637122
2260,27120,1,100,4893831
2265,27180,1,100,4948279
2270,27240,1,100,4754656
2275,27300,1,100,5742040
2280,27360,1,100,5722739
2285,27420,1,100,4734411
2290,27480,1,100,6490842
2295,27540,1,100,5524199
2300,27600,1,100,5762656
2305,27660,1,100,6097291
2310,27720,1,100,4914429
2315,27780,1,100,4275521
2320,27840,1,100,4066429
2325,27900,1,100,4523508
2330,27960,1,100,4348407
2335,28020,1,100,4916712
2340,28080,1,100,4766084
2345,28140,1,100,4276920
2350,28200,1,100,5025125
2355,28260,1,100,5154858
2360,28320,1,100,5065801
2365,28380,1,100,5112558
2370,28440,1,100,5209953
2375,28500,1,100,4897340
2380,28560,1,100,4866130
2385,28620,1,100,5063285
2390,28680,1,100,5132663
2395,28740,1,100,4407201
2400,28800,1,100,5041557
2405,28860,1,100,6734660
2410,28920,1,100,5218324
2415,28980,1,100,5306990
2420,29040,1,100,6821041
2425,29100,1,100,5240049
2430,29160,1,100,5728507
2435,29220,1,100,5214335
2440,29280,1,100,5950194
2445,29340,1,100,5545192
2450,29400,1,100,5894781
2455,29460,1,100,4994486
2460,29520,1,100,4903797
2465,29580,1,100,11083908
2470,29640,1,100,6286257
2475,29700,1,100,9730021
2480,29760,1,100,5329190
2485,29820,1,100,5211529
2490,29880,1,100,6178328
2495,29940,1,100,5802490
2500,30000,1,100,5724579
2505,30060,1,100,6848479
2510,30120,1,100,5867131
2515,30180,1,100,6012204
2520,30240,1,100,4687593
2525,30300,1,100,6515954
2530,30360,1,100,5474510
2535,30420,1,100,5293333
2540,30480,1,100,6635573
2545,30540,1,100,5911499
2550,30600,1,100,6085614
2555,30660,1,100,5671157
2560,30720,1,100,4990938
2565,30780,1,100,5451523
2570,30840,1,100,6419050
2575,30900,1,100,5184889
2580,30960,1,100,5299434
2585,31020,1,100,5220285
2590,31080,1,100,5504785
2595,31140,1,100,5739451
2600,31200,1,100,10193248
2605,31260,1,100,5160358
2610,31320,1,100,5343056
2615,31380,1,100,6561008
2620,31440,1,100,5210453
2625,31500,1,100,4405598
2630,31560,1,100,5785310
2635,31620,1,100,5336215
2640,31680,1,100,5546417
2645,31740,1,100,5543242
2650,31800,1,100,5042049
2655,31860,1,100,4944260
2660,31920,1,100,9018838
2665,31980,1,100,5932061
2670,32040,1,100,6000293
2675,32100,1,100,6509734
2680,32160,1,100,6434961
2685,32220,1,100,5514258
2690,32280,1,100,5648357
2695,32340,1,100,5291979
2700,32400,1,100,6215672
2705,32460,1,100,8602318
2710,32520,1,100,7817204
2715,32580,1,100,6082471
2720,32640,1,100,6702908
2725,32700,1,100,5754877
2730,32760,1,100,5067048
2735,32820,1,100,6983428
2740,32880,1,100,6961789
2745,32940,1,100,10530119
2750,33000,1,100,6233534
2755,33060,1,100,7139617
2760,33120,1,100,5686342
2765,33180,1,100,7387803
2770,33240,1,100,6481742
2775,33300,1,100,6309925
2780,33360,1,100,8256375
2785,33420,1,100,5801556
2790,33480,1,100,6032492
2795,33540,1,100,6428058
2800,33600,1,100,6833710
2805,33660,1,100,6546900
2810,33720,1,100,6832855
2815,33780,1,100,6125266
2820,33840,1,100,5350044
2825,33900,1,100,5952263
2830,33960,1,100,6507929
2835,34020,1,100,6400008
2840,34080,1,100,7696170
2845,34140,1,100,7236483
2850,34200,1,100,8383804
2855,34260,1,100,8060029
2860,34320,1,100,7084405
2865,34380,1,100,8121169
2870,34440,1,100,12769621
2875,34500,1,100,7940148
2880,34560,1,100,6201996
2885,34620,1,100,7885420
2890,34680,1,100,8733346
2895,34740,1,100,9271996
2900,34800,1,100,10327883
2905,34860,1,100,8641939
2910,34920,1,100,7533957
2915,34980,1,100,7369041
2920,35040,1,100,8787909
2925,35100,1,100,6838170
2930,35160,1,100,7352860
2935,35220,1,100,10648270
2940,35280,1,100,6515420
2945,35340,1,100,8531707
2950,35400,1,100,8109767
2955,35460,1,100,7179787
2960,35520,1,100,7154452
2965,35580,1,100,8824485
2970,35640,1,100,7986602
2975,35700,1,100,8255073
2980,35760,1,100,8832312
2985,35820,1,100,9252650
2990,35880,1,100,9528335
2995,35940,1,100,7450833
3000,36000,1,100,6177854
